id,Artist Name,Track Name,Popularity,duration,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,key,mode,time_signature,Class
530,Pan,track_1,66.0000000000,422.9330000000,0.2306864644,0.7256680584,0.7090164957,0.0232882593,0.0002128514,0.0113443889,0.0849334552,0.4221808015,0.6247681891,9.0000000000,major,type 4,9
531,Kar,track_1,19.0000000000,256.7070000000,0.6998063267,0.5824948187,0.8146290335,0.3195964799,0.1546184739,0.0000493976,0.7185817332,0.4739567153,0.2662105921,9.0000000000,major,type 4,6
532,Su0),track_1,31.0000000000,656.9340000000,0.0171078115,0.0155087656,0.7025030571,0.0262931960,0.1626506024,0.6736944515,0.1039317281,0.0156363260,0.2404041057,5.0000000000,major,type 3,9
533,WiSmi,track_1,71.0000000000,227.9330000000,0.8837959974,0.8738473553,0.8846048264,0.1242755956,0.0175702811,0.0000001406,0.1405059433,0.8695246971,0.4169038685,6.0000000000,major,type 4,10
534,DuDum,track_1,28.0000000000,205.4970000000,0.7245534754,0.9028824878,0.8468218911,0.0423910710,0.0059437751,0.4909633443,0.0656303972,0.7349073211,0.5090945357,8.0000000000,major,type 4,10
535,Naa,track_1,4.0000000000,130.6669999800,0.3737895416,0.3392004325,0.5922238028,0.0162051942,0.8182730924,0.1937742909,0.0816824139,0.7349073211,0.4406941390,5.0000000000,minor,type 4,4
536,WiJaTr,track_1,44.0000000000,205.2790000200,0.4856896923,0.1890187126,0.6038032492,0.0107319167,0.9608433735,0.7399595783,0.1760642081,0.0980635808,0.3589187907,2.0000000000,minor,type 4,8
537,DoTo,track_1,80.0000000000,217.6090000000,0.6503120293,0.6545820443,0.8141798308,0.0245760893,0.0592369478,0.0000230924,0.1567611501,0.1156673915,0.5360223401,10.0000000000,minor,type 4,10
538,LaB.Fu,track_1,41.0000000000,126.4999999800,0.1198622767,0.1189339100,0.5176561603,0.0287615368,0.9829317269,0.9407629927,0.1018998273,0.0161540851,0.4674656057,8.0000000000,major,type 5,8
539,Dy,track_1,81.0000000000,184.5600000000,0.6825909189,0.7697213628,0.8638915924,0.1350075123,0.1767068273,0.0000100402,0.1039317281,0.1498394947,0.5140164747,6.0000000000,major,type 4,10
540,SkRo,track_1,1.0000000000,208.6670000000,0.4587906176,0.9769721363,0.8082154176,0.0877870788,0.0000068273,0.3564250567,0.2299095804,0.2989541265,0.5531979126,7.0000000000,major,type 4,9
541,AsILaDyn,track_1,52.0000000000,231.8270000000,0.3307510222,0.9829794051,0.8906191510,0.0447520927,0.0000095281,0.0004909643,0.1709844560,0.8612405509,0.7787176004,8.0000000000,major,type 4,9
542,TeLi,track_1,41.0000000000,149.9200000200,0.5265762858,0.1239399674,0.5304584363,0.0247907276,0.9658634538,0.9417670098,0.0958041248,0.1498394947,0.4889269849,3.0000000000,major,type 4,8
543,Wha,track_1,72.0000000000,241.6670000000,0.6083494728,0.8498182801,0.8996032043,0.0282249410,0.3473895582,0.0002329320,0.1608249517,0.6365330848,0.3455815759,4.0000000000,major,type 4,10
544,IvSol,track_1,42.0000000000,216.5950000000,0.6363245104,0.5354378798,0.7494197799,0.3303283967,0.2459839357,0.0000102410,0.0794473230,0.5909702806,0.2664477940,2.0000000000,major,type 4,6
545,RuKid,track_1,21.0000000000,157.6370000000,0.6696793630,0.8057649756,0.8890718974,0.0215711526,0.7781124498,0.8765059001,0.0848318602,0.1736564150,0.5899803769,6.0000000000,minor,type 4,8
546,ACC,track_5,61.0000000000,271.0000000000,0.4534108027,0.7236656354,0.8562301914,0.0098733634,0.0018072289,0.1777100178,0.0958041248,0.1881536709,0.4623549834,4.0000000000,major,type 4,10
547,Mid,track_1,34.0000000000,180.0000000000,0.6061975468,0.5184172849,0.8166005341,0.0931530371,0.0573293173,0.0000619479,0.0886924718,0.4936315626,0.7406844352,2.0000000000,major,type 4,10
548,KuSaSaSa,track_1,28.0000000000,534.0000000000,0.3684097267,0.8287928393,0.8502408225,0.0656793303,0.8263052209,0.0007369485,0.0599410749,0.8270684478,0.6621059214,11.0000000000,minor,type 4,4
549,Lev,track_1,35.0000000000,193.5570000000,0.4286636540,0.9509406382,0.9003768311,0.0477570294,0.0001054217,0.0000280121,0.0325104135,0.2730661696,0.5901528874,7.0000000000,major,type 4,9
550,WA(UK,track_1,41.0000000000,229.9240000000,0.3425866150,0.9469357923,0.8862019915,0.0735136295,0.0006706827,0.2620474519,0.3355684243,0.1591591592,0.3742021391,10.0000000000,major,type 4,9
551,AsBhKiKua,track_1,26.0000000000,357.1200000000,0.3554981709,0.6355590264,0.7239899179,0.0457179652,0.7208835341,0.0065150668,0.5479020624,0.6251423838,0.3695497477,11.0000000000,major,type 4,4
552,JeWa,track_1,63.0000000000,219.9330000000,0.6513879923,0.6896244456,0.8154775274,0.0147027259,0.0326305221,0.0147580469,0.1018998273,0.4511753132,0.4823554147,7.0000000000,major,type 4,10
553,TeZ,track_1,45.0000000000,240.0000000000,0.6341725845,0.5694790697,0.8089391330,0.2036917794,0.6506024096,0.0000002610,0.0998679264,0.4604949777,0.5890908699,9.0000000000,minor,type 4,10
554,ToKiAch,track_1,37.0000000000,173.0910000000,0.2844846137,0.8428097999,0.7700331911,0.0480789869,0.0012550201,0.0000014056,0.3497917302,0.3838666252,0.8603527839,4.0000000000,minor,type 3,9
555,Alu,track_1,62.0000000000,170.0870000000,0.7288573273,0.6145335856,0.7981083577,0.0482936252,0.0518072289,0.0021977934,0.0809712486,0.7235166201,0.4282302583,8.0000000000,major,type 4,10
556,AsBhMoRai,track_1,21.0000000000,401.1600000000,0.4544867657,0.5895032990,0.6518679344,0.1285683623,0.8263052209,0.0572279691,0.3843340445,0.7804701253,0.4427480916,4.0000000000,major,type 4,4
557,AnAp,track_1,31.0000000000,266.3470000000,0.5029051001,0.9829794051,0.8894711886,0.0931530371,0.0001536145,0.1586336934,0.2634359443,0.4459977219,0.3473821538,1.0000000000,major,type 4,9
558,WoAmMoMiCoBaKaReGo,track_1,20.0000000000,412.8130000200,0.2403701313,0.0583606163,0.5071248534,0.0240394935,0.9538152610,0.0346375850,0.0958041248,0.1291291291,0.5779693363,4.0000000000,major,type 3,8
559,DuetDu,track_1,59.0000000000,163.5910000200,0.4286636540,0.0521531053,0.4861371066,0.0061171925,0.8664658635,0.1385533520,0.0958041248,0.1415553485,0.3574578428,10.0000000000,minor,type 4,8
560,KiKuMaDeMe,track_1,22.0000000000,381.3600000000,0.4663223585,0.6515784099,0.7394125427,0.5331616227,0.9377510040,0.0002068275,0.2248298283,0.8270684478,0.2697470565,2.0000000000,major,type 4,4
561,KiKurshore,track_12,28.0000000000,266.4670000200,0.3759414676,0.8247879935,0.7573057822,0.0548400944,0.8855421687,0.0017961865,0.1943513157,0.5775085430,0.5790421357,8.0000000000,major,type 4,4
562,BlEyPes,track_1,79.0000000000,221.7140000000,0.7116419195,0.7156559437,0.8214169849,0.0456106461,0.0335341365,0.0008423703,0.2248298283,0.6717407062,0.4012862811,10.0000000000,minor,type 4,10
563,JuArAnGoCa,track_1,41.0000000000,136.4800000200,0.2834086507,0.0303266953,0.2307154800,0.0163125134,0.9969879518,0.9206826513,0.0958041248,0.3455524490,0.2832513909,9.0000000000,minor,type 3,8
564,AlYaUdNaa,track_1,45.0000000000,266.7199999800,0.5018291371,0.2771253216,0.6362706197,0.0171710668,0.8765060241,0.0007640570,0.0968200752,0.6531013772,0.6447740113,7.0000000000,major,type 4,10
565,MaEl,track_1,44.0000000000,175.2600000000,0.0249623413,0.0586609798,0.4780764144,0.0191028118,0.9859437751,0.7771082099,0.0829015544,0.0203997101,0.1902089533,9.0000000000,major,type 3,8
566,JøEm,track_1,46.0000000000,272.7949999800,0.4996772111,0.6075251054,0.7439794365,0.0133075767,0.2359437751,0.7269073563,0.0444986285,0.6365330848,0.4560960883,4.0000000000,minor,type 4,9
567,AmMar,track_1,38.0000000000,231.9970000000,0.6782870669,0.4693579231,0.7900726211,0.0171710668,0.6646586345,0.0002319279,0.0759930915,0.6313554934,0.6328168801,1.0000000000,major,type 4,10
568,Daa,track_1,47.0000000000,214.0400000000,0.4587906176,0.9439321579,0.8991040902,0.0343421335,0.0000527108,0.0093463949,0.0886924718,0.5744019882,0.4217988528,7.0000000000,major,type 4,9
569,MiPo,track_1,80.0000000000,196.8130000000,0.6879707338,0.8818570470,0.8998028499,0.0084782142,0.0029718876,0.0546175247,0.1161231332,0.6613855235,0.4822691594,4.0000000000,minor,type 4,10
570,ErB.&Ram,track_1,39.0000000000,433.2670000000,0.8149343663,0.6936292914,0.7645678920,0.1274951706,0.0016164659,0.0599388152,0.3223610688,0.3207000104,0.3644445163,4.0000000000,minor,type 4,6
571,RoLo,track_1,48.0000000000,180.1249999800,0.4878416182,0.1359545050,0.5156846597,0.0356299635,0.9738955823,0.9538152147,0.0947881743,0.6903800352,0.5957325225,2.0000000000,major,type 4,8
572,Nek,track_1,44.0000000000,214.5000000000,0.2866365397,0.9619539643,0.9016246163,0.1875939043,0.0012851406,0.0086737035,0.2360052829,0.1757274516,0.5198279208,3.0000000000,major,type 4,9
573,LiBayl,track_3,63.0000000000,169.1870000000,0.7525285130,0.7266692698,0.8568540840,0.0942262288,0.0001516064,0.0015050216,0.0437874632,0.3704048876,0.5899749860,1.0000000000,major,type 4,10
574,BuRh,track_1,50.0000000000,220.8000000000,0.7525285130,0.8087686100,0.8002295925,0.2895471131,0.0958835341,0.0000007129,0.3396322259,0.5070933002,0.3034620693,1.0000000000,minor,type 4,6
575,ToDiSiDi,track_1,35.0000000000,279.8290000200,0.4749300624,0.3141701459,0.6549873974,0.0168491093,0.9257028112,0.8343371831,0.0998679264,0.5951123537,0.6762248243,5.0000000000,major,type 3,8
576,SeGo,track_1,32.0000000000,247.2620000000,0.5018291371,0.8448122228,0.8367148312,0.0377763469,0.0000116466,0.6606422296,0.0806664635,0.4211452832,0.5144531418,1.0000000000,minor,type 4,9
577,ViBeOpGaMoChOrFrCh,track_1,37.0000000000,264.3330000000,0.0553044975,0.1870162897,0.5766763994,0.0183515776,0.9899598394,0.8574295757,0.0998679264,0.0386248317,0.2712187864,7.0000000000,minor,type 4,8
578,AePe,track_1,46.0000000000,220.5540000000,0.5513234345,0.8378037425,0.8739986524,0.0173857051,0.0002238956,0.0000093374,0.2400690846,0.3383038211,0.4121220943,10.0000000000,minor,type 4,9
579,Syr,track_1,46.0000000000,218.2400000000,0.7396169572,0.3502137586,0.6977365177,0.5438935394,0.5090361446,0.0000014659,0.1110433811,0.3724759242,0.3038933454,6.0000000000,major,type 4,6
580,Wee,track_31,35.0000000000,229.3470000000,0.5642349903,0.3542186045,0.8629432757,0.0054732775,0.3744979920,0.0000004518,0.0855430255,0.2968830900,0.2455039462,1.0000000000,major,type 3,10
581,MaDiSaKhReSa,track_1,28.0000000000,59.5189999800,0.4189799871,0.3131689344,0.5803448878,0.0625670745,0.9658634538,0.3453808689,0.7886823123,0.6675986331,0.5276124553,11.0000000000,major,type 4,4
582,BaSi,track_1,34.0000000000,283.0930000200,0.4103722832,0.1719981177,0.5656459784,0.0228589826,0.9628514056,0.5070276175,0.0947881743,0.3807600704,0.2254603873,5.0000000000,major,type 4,8
583,MaMc,track_1,41.0000000000,259.4270000000,0.8837959974,0.6355590264,0.6572084550,0.1425198540,0.0258032129,0.0002570284,0.1943513157,0.6189292741,0.4221438737,4.0000000000,minor,type 4,6
584,LaStTri,track_1,51.0000000000,317.6809999800,0.5653109533,0.1299472362,0.4685183799,0.0116977892,0.9678714859,0.9267067537,0.0988519760,0.2761727244,0.2456333290,5.0000000000,major,type 4,8
585,Aer,track_1,72.0000000000,308.3330000000,0.4146761351,0.8558255489,0.9053430161,0.0101953209,0.0002028112,0.0101395684,0.3569033831,0.4843118981,0.4060195368,9.0000000000,major,type 3,9
586,PyIlTcThRuViofEuYuZh,track_1,24.0000000000,538.6800000000,0.1403055735,0.0736791518,0.4730852736,0.0236102168,0.9407630522,0.6997988954,0.1557451996,0.0189499845,0.4396536853,2.0000000000,major,type 3,8
587,Muh,track_13,15.0000000000,195.7200000000,0.2414460943,0.2991519739,0.6494721869,0.0094440867,0.9608433735,0.0566255589,0.1374580920,0.4801698250,0.3114568508,5.0000000000,major,type 3,4
588,Tho,track_1,39.0000000000,224.1600000000,0.4383473209,0.9849818280,0.9384592349,0.2015453960,0.0000638554,0.0101395684,0.3680788378,0.2482137310,0.5094611205,11.0000000000,minor,type 4,9
589,BeFl,track_1,45.0000000000,186.0799999800,0.1284699806,0.2100441534,0.6991589928,0.0100880017,0.8995983936,0.7630519709,0.4219242101,0.2202547375,0.7746312589,5.0000000000,major,type 3,8
590,ScHaDeDeIgGoJoKra,track_1,51.0000000000,388.3470000000,0.4598665806,0.1339520820,0.7172518779,0.0216784718,0.9186746988,0.0035431762,0.6809915676,0.2295744020,0.4059224997,2.0000000000,minor,type 5,10
591,Fre,track_1,42.0000000000,175.3130000000,0.9010114052,0.4653530772,0.7429812084,0.0264005151,0.5582329317,0.0001646588,0.1049476786,0.5215905561,0.4010167335,10.0000000000,major,type 4,10
592,WiPa,track_1,62.0000000000,127.4650000000,0.2920163546,0.4993942671,0.7694592099,0.0302640052,0.6797188755,0.0000056325,0.1018998273,0.4170032101,0.3040820287,2.0000000000,minor,type 4,10
593,MoRaAsBhs,track_1,19.0000000000,242.3599999800,0.5190445449,0.5354378798,0.7797160041,0.0166344709,0.8082329317,0.0000023394,0.2949304074,0.9295847572,0.4617080692,5.0000000000,minor,type 4,4
594,HaNahdag,track_1,31.0000000000,241.0670000000,0.6782870669,0.8147758788,0.8159516858,0.0426057094,0.0024297189,0.0000328314,0.0697957940,0.6230713472,0.5301785483,6.0000000000,major,type 4,10
595,SaSaSo,track_1,30.0000000000,244.4269999800,0.4189799871,0.5404439372,0.7322752115,0.0136295342,0.4849397590,0.0003283136,0.3132175150,0.7318007663,0.3942510890,7.0000000000,minor,type 4,10
596,BrSpsitney,track_13,37.0000000000,198.7330000200,0.5825263611,0.1529750999,0.5983629058,0.0071903842,0.8433734940,0.0010230934,0.0866605710,0.1456974216,0.3742183120,2.0000000000,major,type 4,10
597,BlPo,track_1,38.0000000000,197.0280000000,0.7320852163,0.3622282962,0.7797659155,0.0155612792,0.5170682731,0.0004417675,0.1100274307,0.2999896448,0.6199864148,9.0000000000,major,type 4,10
598,BoCr,track_1,57.0000000000,316.1330000000,0.5663869163,0.9269115630,0.8952858676,0.1833011376,0.0092771084,0.0000008534,0.3335365234,0.5278036657,0.2289321603,11.0000000000,minor,type 4,10
599,WhZo,track_1,61.0000000000,268.7600000000,0.6599956961,0.9108921795,0.8292031644,0.0509766044,0.0003684739,0.6305217174,0.0866605710,0.5402298851,0.3822723940,1.0000000000,major,type 4,9
600,NaYou,track_1,39.0000000000,112.8120000000,0.2285345384,0.0695741848,0.5145117417,0.0334835802,0.9648594378,0.6797185539,0.1079955298,0.0205032619,0.2024248501,5.0000000000,minor,type 4,8
601,FlBePrRaGoZhWa,track_1,50.0000000000,218.1070000200,0.0983430170,0.0845923568,0.3589877967,0.0310152393,0.9879518072,0.0638544818,0.0753835213,0.0453557005,0.2599948247,7.0000000000,major,type 4,8
602,BoCot,track_1,49.0000000000,204.2000000000,0.4501829137,0.9529430611,0.8150033690,0.0708306504,0.0329317269,0.0005090367,0.5905719801,0.4025059542,0.3561532324,8.0000000000,major,type 4,10
603,KiKur,track_1,23.0000000000,185.2530000000,0.1908758339,0.4833748836,0.7843827207,0.0140588109,0.9036144578,0.3755013810,0.0763994717,0.6458527493,0.3061791090,5.0000000000,minor,type 4,8
604,DJFl,track_1,39.0000000000,159.0660000000,0.7406929202,0.7146547322,0.8725761773,0.0400300494,0.1084337349,0.0059929779,0.0856446205,0.6934865900,0.3904882046,1.0000000000,minor,type 4,10
605,HuLaBre,track_1,38.0000000000,298.0050000000,0.4760060254,0.9759709248,0.8607222181,0.1124704872,0.0000117470,0.3423688176,0.0383013309,0.1135963550,0.3664122137,1.0000000000,major,type 3,9
606,Eld,track_3,26.0000000000,237.5840000000,0.7137938455,0.8538231260,0.7989818073,0.0378836660,0.0013955823,0.0001947793,0.2644518947,0.5195195195,0.3474144995,8.0000000000,major,type 4,10
607,Bet,track_1,45.0000000000,211.2670000000,0.1887239079,0.9269115630,0.8516882534,0.0652500537,0.0001736948,0.8965862416,0.0600426699,0.2430361396,0.3231336525,6.0000000000,major,type 4,9
608,YoM.A,track_1,61.0000000000,211.8340000000,0.8321497740,0.7657165170,0.8894961443,0.4108177721,0.0799196787,0.0000028313,0.1445697450,0.6334265300,0.6165038599,7.0000000000,major,type 4,6
609,Yon,track_1,51.0000000000,269.6930000000,0.7891112546,0.5955105678,0.8117092161,0.3957930886,0.0304216867,0.0000107430,0.6169866910,0.7141969556,0.2779359124,7.0000000000,major,type 4,6
610,KnLo,track_1,49.0000000000,180.0970000000,0.3619539488,0.9539442726,0.8660377829,0.0995921872,0.0001355422,0.0000182731,0.2380371838,0.3217355286,0.6841063958,11.0000000000,minor,type 4,9
611,LaMae,track_1,12.0000000000,304.1760000000,0.3963847644,0.4122888695,0.8313743106,0.0093367675,0.9889558233,0.2891559128,0.1608249517,0.6582789686,0.5107333851,3.0000000000,major,type 3,4
612,PeStTr,track_1,60.0000000000,261.0619999800,0.3221433183,0.0674716407,0.4606074218,0.0121270659,0.9196787149,0.9327308562,0.0897084222,0.0599565082,0.3873560616,2.0000000000,minor,type 4,8
613,LaMarta,track_16,33.0000000000,220.1070000000,0.5932859910,0.2921434936,0.6773726635,0.0054732775,0.3092369478,0.0025692797,0.1720004064,0.6541368955,0.3578675551,9.0000000000,major,type 4,10
614,JaSu,track_1,50.0000000000,303.2270000000,0.7406929202,0.6215420659,0.7713558434,0.0501180511,0.0473895582,0.0025491993,0.0958041248,0.8488143316,0.2662698926,11.0000000000,minor,type 5,10
615,GeDuMoRa,track_1,15.0000000000,233.1169999800,0.6804389929,0.2350744401,0.8042225051,0.0453960077,0.9849397590,0.0005170688,0.6728639642,0.7980739360,0.6019321171,7.0000000000,major,type 4,10
616,A$Fer,track_1,64.0000000000,144.9730000000,0.8052506994,0.6756074851,0.8746974121,0.2144236961,0.0620481928,0.0000016867,0.0958041248,0.0600600601,0.6116627852,4.0000000000,major,type 4,6
617,Emu,track_1,49.0000000000,131.1430000000,0.4028405423,0.9108921795,0.8250854733,0.0931530371,0.0001516064,0.0645572937,0.3467438789,0.4221808015,0.5883954371,4.0000000000,major,type 4,9
618,LiWa,track_1,39.0000000000,309.0000000000,0.4663223585,0.5264269766,0.7941903122,0.2391071045,0.1445783133,0.0000023594,0.3701107386,0.8995547271,0.6657717687,8.0000000000,major,type 4,6
619,TyTe,track_1,50.0000000000,212.8039999800,0.5255003228,0.0977082270,0.5274637518,0.0517278386,0.9979919679,0.9437750440,0.0978360256,0.2202547375,0.6297170828,9.0000000000,major,type 4,8
620,Eye,track_1,71.0000000000,122.3389999800,0.4458790618,0.9209042942,0.7367173267,0.0241468126,0.0049297189,0.8624496611,0.4676419791,0.7017707363,0.3366649416,9.0000000000,minor,type 4,10
621,Ca‚,track_1,46.0000000000,241.5330000000,0.8816440714,0.4223009842,0.7347208705,0.2509122129,0.0133534137,0.0002329320,0.1415218937,0.5878637258,0.3729460474,1.0000000000,major,type 4,6
622,Ro&thSe,track_1,14.0000000000,161.0370000000,0.5642349903,0.8037625527,0.8449502134,0.0415325177,0.0009718876,0.6375498369,0.2725794981,0.6386041214,0.6975676025,7.0000000000,major,type 4,9
623,O.,track_1,49.0000000000,205.6130000000,0.6503120293,0.6205408544,0.8342941279,0.0471131144,0.1626506024,0.0696777808,0.3426800772,0.4874184529,0.3181146763,2.0000000000,major,type 4,10
624,Cos,track_1,14.0000000000,168.2520000000,0.6298687325,0.7977552839,0.7540365851,0.1071045289,0.0852409639,0.0002178717,0.3416641268,0.4035414725,0.4071246819,9.0000000000,major,type 4,10
625,LaMarta,track_13,11.0000000000,207.3469999800,0.5814503981,0.4893821524,0.7674377979,0.0213565143,0.7871485944,0.0000000000,0.1902875140,0.9699699700,0.2536227196,5.0000000000,major,type 3,10
626,AbOr,track_1,45.0000000000,145.0520000000,0.7406929202,0.4102864466,0.8457987073,0.0275810260,0.0534136546,0.0117459957,0.1008838769,0.3320907114,0.3309181869,8.0000000000,minor,type 4,10
627,PaUdh,track_1,43.0000000000,322.0669999800,0.3598020228,0.5164148620,0.7021287215,0.0517278386,0.3634538153,0.0000012651,0.1151071828,0.6499948224,0.6834433088,3.0000000000,major,type 3,10
628,ChOfBod,track_1,60.0000000000,234.8800000000,0.4318915429,0.9609527528,0.9218886477,0.0265078343,0.0000064157,0.1405613861,0.2969623082,0.4118256187,0.3528485789,8.0000000000,major,type 4,9
629,May,track_1,44.0000000000,347.2530000000,0.0585323865,0.9589503299,0.7619724988,0.0784503112,0.0000013153,0.9036143611,0.0897084222,0.1115253184,0.6649577349,6.0000000000,minor,type 4,9
630,ChSt,track_1,57.0000000000,309.8530000000,0.5330320637,0.5044003244,0.8140051409,0.0108392359,0.0521084337,0.0036234976,0.1344102408,0.2844568707,0.4686030966,1.0000000000,minor,type 4,10
631,MoFi,track_1,20.0000000000,182.4050000000,0.6599956961,0.5764875499,0.7455766015,0.0136295342,0.0809236948,0.0019869498,0.0664431576,0.8674536606,0.3470640876,1.0000000000,minor,type 4,10
632,AnDvChQu,track_1,29.0000000000,385.0000000200,0.0434689047,0.0451446250,0.3967707320,0.0259712385,0.9156626506,0.7640559880,0.0958041248,0.0814952884,0.7874455514,2.0000000000,minor,type 5,8
633,ShToArSi,track_1,60.0000000000,184.6660000200,0.4361953949,0.5504560518,0.8328217414,0.0139514917,0.6214859438,0.0000050502,0.0947881743,0.4107901004,0.3175378445,7.0000000000,major,type 4,10
634,DoCatja,track_2,92.0000000000,226.9870000000,0.7417688832,0.4623494428,0.7865788226,0.0639622237,0.2088353414,0.0372480294,0.3264248705,0.1777984881,0.3206052961,11.0000000000,major,type 4,10
635,H.,track_1,64.0000000000,287.3220000000,0.6922745858,0.7046426176,0.8304259939,0.3399871217,0.1355421687,0.0000009739,0.0461241491,0.6033964999,0.5804437832,1.0000000000,minor,type 4,6
636,AlYaViRa,track_1,47.0000000000,415.4760000000,0.4136001722,0.7547031909,0.7524394200,0.0317664735,0.5140562249,0.0000764057,0.0403332317,0.6220358289,0.4555030836,1.0000000000,minor,type 4,10
637,Muh,track_6,23.0000000000,328.1869999800,0.3490423929,0.8097698215,0.7204711637,0.0641768620,0.6405622490,0.5210838565,0.2928985066,0.3030961996,0.4477131582,9.0000000000,minor,type 4,10
638,JaSh,track_1,33.0000000000,332.3200000200,0.4028405423,0.7867419578,0.8403084525,0.0663232453,0.7941767068,0.0000147591,0.1039317281,0.5878637258,0.2559408289,4.0000000000,minor,type 4,10
639,CJFl,track_1,36.0000000000,145.4670000000,0.8321497740,0.6505771984,0.8872501310,0.1038849539,0.3805220884,0.0006475910,0.0978360256,0.3455524490,0.5737428300,9.0000000000,major,type 4,10
640,ThPh,track_1,56.0000000000,334.4670000000,0.8536690338,0.7537019794,0.8183973447,0.2530585963,0.3363453815,0.0000052309,0.2400690846,0.6955576266,0.3478457757,10.0000000000,minor,type 4,6
641,ReHaMiMaDaHo,track_1,34.0000000000,208.5330000000,0.3124596514,0.0789855725,0.3713159143,0.0275810260,0.9929718876,0.8373492343,0.0968200752,0.0280625453,0.3401097598,2.0000000000,major,type 4,8
642,Car,track_1,43.0000000000,292.2940000000,0.7288573273,0.6776099080,0.8395847371,0.0218931101,0.0777108434,0.0004136550,0.1384740425,0.3745469608,0.4227800060,6.0000000000,major,type 4,10
643,S.P.Bal,track_1,36.0000000000,412.4929999800,0.3576500968,0.4423252135,0.6440567992,0.0942262288,0.2248995984,0.0000206828,0.1303464391,0.3486590038,0.2737579247,2.0000000000,major,type 4,9
644,MoRaihammed,track_8,19.0000000000,191.5069999800,0.4921454702,0.5834960302,0.7650170947,0.0524790728,0.8283132530,0.0000029920,0.6190185919,0.7514756135,0.2686796481,2.0000000000,minor,type 4,4
645,CuHa,track_1,34.0000000000,316.3600000000,0.4846137293,0.7777310546,0.8665119413,0.0113758317,0.3815261044,0.0446777557,0.0576043889,0.7007352180,0.2664585759,7.0000000000,minor,type 4,10
646,KaKrMoSaDo,track_1,43.0000000000,406.4130000000,0.6083494728,0.4583445970,0.7284569888,0.0051513200,0.2419678715,0.0006586352,0.1201869349,0.4201097649,0.4340902230,8.0000000000,major,type 4,10
647,EdWhi,track_1,68.0000000000,197.3599999800,0.7105659565,0.1960271929,0.6852337102,0.0138441726,0.9849397590,0.0018765079,0.0856446205,0.2751372062,0.4823122871,2.0000000000,major,type 4,10
648,Trm,track_2,59.0000000000,269.2660000000,0.4318915429,0.9869842509,0.9543310624,0.0910066538,0.0000359438,0.0000841366,0.3487757797,0.3010251631,0.6009509639,1.0000000000,minor,type 4,9
649,JoMae,track_1,73.0000000000,201.1730000000,0.5577792124,0.7557044023,0.8517880762,0.0985189955,0.1576305221,0.0002319279,0.2370212334,0.6675986331,0.7880601199,2.0000000000,major,type 4,10
650,IdB&Zoo,track_1,10.0000000000,188.0000000000,0.8192382182,0.6395638723,0.7884754561,0.2841811548,0.0700803213,0.0000006426,0.1059636290,0.3507300404,0.6444020356,5.0000000000,major,type 4,6
651,AsBhMoRaiha,track_1,1.0000000000,343.2000000000,0.2575855391,0.8668388750,0.7729030970,0.3281820133,0.8664658635,0.0000253012,0.1841918114,0.8933416175,0.7271693190,6.0000000000,major,type 4,4
652,MaLa,track_1,64.0000000000,199.1690000000,0.7127178825,0.8578279718,0.8749469691,0.0228589826,0.1003012048,0.0001746990,0.1303464391,0.6013254634,0.3418887739,7.0000000000,major,type 4,10
653,Job,track_1,54.0000000000,152.0420000000,0.7137938455,0.8287928393,0.8439769409,0.0856406954,0.8002008032,0.0279106706,0.1222188357,0.8094646371,0.3579753741,8.0000000000,minor,type 4,10
654,RuB.,track_1,60.0000000000,210.7200000000,0.6739832150,0.5885020875,0.7971600409,0.1189096373,0.7510040161,0.0205813460,0.0820887941,0.3662628145,0.6977724587,7.0000000000,major,type 4,10
655,JAZ,track_2,68.0000000000,238.4670000000,0.8870238864,0.6786111195,0.8508647151,0.2777420047,0.0960843373,0.0020973917,0.0134105456,0.5930413172,0.2503342390,10.0000000000,minor,type 4,6
656,◊û,track_1,15.0000000000,124.0540000000,0.7525285130,0.5864996646,0.7771705223,0.0579523503,0.0438755020,0.0000029518,0.3315046226,0.5599047323,0.6360352784,7.0000000000,minor,type 3,6
657,Muh,track_2,4.0000000000,258.2209999800,0.4846137293,0.5154136505,0.7692346086,0.0123417042,0.9939759036,0.0038443814,0.1648887534,0.7877187532,0.4543871566,4.0000000000,minor,type 3,4
658,KaWetn,track_1,59.0000000000,272.2270000000,0.5739186572,0.5925069334,0.7919942103,0.2852543464,0.0307228916,0.0000089759,0.2167022249,0.4863829347,0.2735045500,11.0000000000,major,type 1,6
659,Kak,track_1,46.0000000000,226.8400000000,0.4157520981,0.9719660790,0.8550572733,0.0824211204,0.0000012651,0.3694772786,0.3457279285,0.1871181526,0.4176370380,7.0000000000,major,type 4,9
660,E-,track_1,36.0000000000,174.3970000000,0.8117064773,0.7937504380,0.8660627386,0.2036917794,0.1385542169,0.0000567270,0.3172813167,0.7442269856,0.3486652003,1.0000000000,major,type 4,6
661,BuWi,track_1,37.0000000000,266.4670000000,0.4286636540,0.9509406382,0.8738489182,0.0555913286,0.0002550201,0.0026295207,0.0947881743,0.4936315626,0.6712597576,6.0000000000,major,type 4,9
662,AnSea,track_1,70.0000000000,183.0900000000,0.5792984721,0.4433264250,0.7803398967,0.0101953209,0.6827309237,0.0000184739,0.1283145383,0.2772082427,0.4494005262,2.0000000000,minor,type 4,10
