id,Artist Name,Track Name,Popularity,duration,Class
652,SaMon,track_1,38.0,124.76,10
653,BaBos,track_1,52.0,206.493,10
654,MiDaJoCoBiEv,track_1,62.0,337.73299998,8
655,Lud,track_1,53.0,191.713,6
656,JoBr,track_1,83.0,181.027,10
657,Par,track_1,24.0,322.512,9
658,MaDe,track_1,1.0,309.39400002,4
659,Ex,track_1,37.0,233.146,9
660,OlHo,track_1,51.0,151.449,10
661,PoPa,track_1,34.0,130.542,10
662,NaGo,track_1,52.0,207.443,10
663,Tun,track_1,39.0,224.144,6
664,LiSki,track_1,52.0,132.3,6
665,OmAdmer,track_9,37.0,187.846,10
666,BaGe,track_1,56.0,161.344,6
667,Yo,track_1,56.0,298.6,6
668,EyGonal,track_3,31.0,203.078,10
669,TaSw,track_1,65.0,201.587,10
670,Fo,track_1,75.0,165.029,10
671,IC,track_1,44.0,266.027,6
672,FiFoAnAu,track_1,46.0,269.381,9
673,ArSe,track_1,1.0,170.25,10
674,WaG,track_1,75.0,248.867,6
675,JoLe,track_1,32.0,435.373,6
676,ACD,track_1,50.0,239.467,9
677,ThBa,track_1,72.0,87.70699998,10
678,Med,track_1,33.0,152.0,6
679,RoJu,track_1,49.0,225.54700001999998,8
680,IrMa,track_1,24.0,294.627,9
681,YuDan,track_1,43.0,246.579,10
682,ToJo,track_1,49.0,252.374,6
683,Gho,track_1,51.0,193.952,9
684,ThHiEf,track_1,16.0,381.133,9
685,JaBe,track_1,37.0,135.334,6
686,WoKi,track_1,19.0,246.212,9
687,FeFac,track_1,59.0,204.853,9
688,Sae,track_1,89.0,155.884,10
689,Dea,track_1,47.0,362.347,9
690,◊©◊ë◊°,track_1,41.0,220.972,10
691,BrSpwil,track_1,39.0,206.58700002,10
692,DuAhnd,track_1,22.0,257.72,10
693,YuBa,track_1,67.0,187.571,10
694,PuEn,track_1,58.0,282.64,6
695,ElBo,track_1,34.0,208.863,9
696,Vot,track_1,33.0,219.133,9
697,MiMei,track_1,18.0,327.08,10
698,ko,track_1,77.0,140.0,10
699,IdB&Zo,track_1,30.0,256.667,6
700,Did,track_1,45.0,195.418,10
701,Wei,track_1,2.0,244.13299997999997,10
702,AsBho,track_1,3.0,281.02699998,4
703,Eli,track_1,60.0,199.463,10
704,ElCo,track_1,26.0,208.023,10
705,CaWa,track_1,,165.34,6
706,TOL,track_2,68.0,381.947,9
707,MiSh,track_1,52.0,238.995,10
708,MiX,track_1,35.0,253.107,6
709,TOL,track_3,59.0,943.529,9
710,ThLum,track_1,53.0,178.84,10
711,ItLeia,track_1,36.0,205.13,10
712,NTM,track_1,41.0,179.746,10
713,IsRa,track_1,73.0,197.387,6
714,AuHe,track_1,43.0,133.52200001999998,8
715,InThMo,track_1,60.0,254.811,9
716,HiUt,track_1,75.0,252.027,10
717,WeWeGi,track_1,36.0,196.0,9
718,MiMaIy,track_1,52.0,235.64,9
719,BuTo,track_1,45.0,241.707,9
720,SlTo,track_1,52.0,349.653,9
721,RaPln,track_1,28.0,192.0,6
722,ItLeiay,track_1,25.0,194.254,10
723,Red,track_1,43.0,235.533,6
724,AsBhMaKap,track_1,10.0,330.31900002,4
725,BiPi,track_1,14.0,172.067,10
726,Tet,track_1,48.0,203.68,9
727,YoM.,track_1,65.0,178.562,6
728,Hoz,track_1,57.0,266.467,10
729,ZoWe,track_1,84.0,189.0,10
730,TaDo,track_1,48.0,183.286,6
731,Wey,track_1,15.0,247.04,6
732,ElRo,track_1,34.0,133.608,10
733,SuMa,track_1,1.0,155.32000002,4
734,GuMan,track_1,45.0,205.027,6
735,HeLi,track_1,53.0,202.46299998,8
736,Ko,track_1,42.0,180.027,6
737,CoOfCo,track_1,55.0,212.693,9
738,Wef,track_1,,238.86700002,10
739,Sou,track_1,43.0,246.733,9
740,CoLe,track_1,67.0,162.387,6
741,Ann,track_1,56.0,210.406,9
742,Pow,track_1,67.0,134.881,6
743,LiNar,track_1,40.0,159.143,10
744,PaEc,track_1,36.0,181.608,10
745,DeHe,track_1,29.0,339.053,9
746,FuPa,track_1,36.0,263.204,9
747,LaCi,track_1,26.0,308.74399998,8
748,Lov,track_1,80.0,144.616,10
749,FrRi,track_1,2.0,197.053,10
750,ThOm,track_1,25.0,244.906,9
751,EyGonal,track_4,33.0,250.053,10
752,Mei,track_1,64.0,396.44,9
753,To,track_1,22.0,148.473,9
754,JuJe,track_1,51.0,213.08,10
755,Ela,track_1,28.0,216.84,10
756,Mae,track_1,31.0,207.915,6
757,CySc,track_1,39.0,243.693,9
758,TwOnPi,track_1,79.0,223.066,10
759,EA,track_1,55.0,154.253,6
760,BrSpsitne,track_1,43.0,167.56000002000002,10
761,JuStTr,track_1,49.0,278.667,8
762,BaBosc,track_1,36.0,225.83999999999997,10
763,Doz,track_1,44.0,508.307,9
764,TrTr,track_1,59.0,290.71000002,8
765,Out,track_1,80.0,235.213,6
766,Ao,track_1,37.0,178.776,10
767,BeIn,track_1,29.0,192.921,10
768,Ju,track_1,72.0,240.88,10
769,Mei,track_2,58.0,183.078,6
770,Sec,track_1,89.0,215.891,10
771,BaBosck,track_1,36.0,235.293,10
772,MiMek,track_1,14.0,229.227,10
773,GeMi,track_1,43.0,375.63700002,10
774,BaRoJaTr,track_1,37.0,250.30900001999998,8
775,AsBhs,track_1,21.0,433.98799998,4
776,OmAdmer,track_10,39.0,155.427,10
777,AyKor,track_1,20.0,218.304,6
778,IsDaB,track_1,20.0,298.019,6
779,IPr,track_1,67.0,153.613,9
780,RiThKi,track_1,59.0,160.448,6
781,Ghs,track_1,52.0,350.187,9
782,Li,track_1,23.0,316.228,9
783,DeofHat,track_1,27.0,215.441,9
784,FAorFL,track_1,42.0,221.554,10
785,ViJuPaAtAsIrKa,track_1,64.0,260.53699998,4
786,KaKo,track_1,31.0,252.79699997999998,8
787,GrWh,track_1,45.0,236.56,9
788,Fl&Je,track_1,34.0,246.16,9
789,Ji&He,track_1,55.0,205.30699998,8
790,TwJaTr,track_1,36.0,202.662,8
791,FaSl,track_1,61.0,413.88,10
792,HA,track_1,42.0,173.465,10
793,StSe,track_1,38.0,203.613,9
794,RoHa,track_1,44.0,228.0,10
795,MoPee,track_1,34.0,168.98,10
796,Nas,track_1,67.0,237.027,6
797,Tox,track_1,31.0,228.587,9
798,Meh,track_1,48.0,258.107,9
799,Exo,track_1,54.0,376.92,9
800,FLE,track_1,35.0,98.827,6
801,ChOfBo,track_1,40.0,200.813,9
802,TaPl,track_1,15.0,210.429,6
803,GFl,track_1,41.0,196.302,10
804,K-,track_1,57.0,152.323,6
805,DoBo,track_1,63.0,189.809,6
806,Be,track_1,59.0,124.834,6
807,Dad,track_1,31.0,129.242,6
808,SaHadri,track_1,26.0,253.44,10
809,liaa,track_1,32.0,182.953,10
810,BrMaAn.PSiSon,track_1,92.0,242.09599980000002,10
811,24,track_1,79.0,213.08,6
812,AsAm,track_1,39.0,252.77,10
813,Fi,track_1,45.0,206.427,9
814,YO,track_1,63.0,161.617,10
815,Ji,track_1,55.0,305.571,9
816,PR,track_1,47.0,170.08,10
817,Gi,track_1,78.0,198.3709998,10
818,BrDi,track_1,47.0,351.76,9
819,In,track_1,45.0,181.28,9
820,PaLo,track_1,44.0,275.733,9
821,JaIsanth40Un,track_1,66.0,215.564,10
822,Tul,track_1,30.0,378.07,9
823,RaKa,track_1,58.0,208.681,10
824,MoPet,track_1,33.0,234.463,10
825,Res,track_1,43.0,219.185,9
826,HaMo,track_1,31.0,267.093,10
827,Elv,track_1,43.0,268.076,9
828,ThChofMaanSa,track_1,28.0,461.307,9
829,Mas,track_1,56.0,185.12,9
830,Sur,track_1,64.0,183.109,10
831,HaSt,track_1,78.0,224.867,10
832,AlBr,track_1,61.0,259.133,9
833,Mee,track_1,43.0,180.373,9
834,BlSa,track_1,54.0,282.493,9
835,JCSt,track_1,1.0,170.047,10
836,MiBo,track_1,30.0,256.24000002,10
837,KuSaSoVa,track_1,30.0,428.29300002,4
838,EyGonal,track_5,33.0,252.173,10
839,HeHa,track_1,50.0,325.133,6
840,CJ,track_1,85.0,123.263,10
841,HaMe&ThBlNo,track_1,60.0,452.773,6
842,MaTu,track_1,40.0,355.60000002,8
843,ItLeiay,track_2,35.0,212.5,10
844,ViNi,track_1,33.0,224.167,9
845,NoKi,track_1,49.0,167.108,10
846,ArGra,track_1,82.0,167.99,10
847,Em,track_1,76.0,322.227,6
848,KaWa,track_1,,140.00400000000002,8
849,Muk,track_1,20.0,202.46699999999998,4
850,DJMe,track_1,17.0,155.302,6
851,RySm,track_1,38.0,146.513,6
852,Wo,track_1,30.0,263.026,9
853,EyGonal,track_6,29.0,244.518,10
854,RoWi,track_1,46.0,355.66699998,10
855,Goi,track_1,65.0,269.533,9
856,BaBoscks,track_1,17.0,201.97699998000002,10
857,YuHe,track_1,35.0,240.903,10
858,HePr,track_1,34.0,262.059,9
859,BaQu,track_1,51.0,205.762,10
860,FlMa,track_1,85.0,257.8,10
861,Bir,track_1,,219.121,6
862,SaHadrit,track_1,28.0,220.653,10
863,Ce,track_1,40.0,380.886,9
864,DuAhndu,track_1,18.0,239.667,10
865,ReWeHethLa,track_1,35.0,349.193,9
866,SwHoMaTyDo$i07Sh,track_1,75.0,186.8050002,10
867,GudeLu,track_1,42.0,242.493,8
868,Ant,track_1,45.0,332.373,9
869,PrKu,track_1,5.0,189.76000002,4
870,Sl,track_1,50.0,216.973,9
871,Dav,track_1,77.0,127.75,6
872,◊î◊™◊,track_1,23.0,260.543,6
873,BlVis,track_1,35.0,212.009,6
874,FrGi,track_1,67.0,178.859,6
875,PoSm,track_1,80.0,171.892,6
876,IzFi,track_1,36.0,214.667,10
877,Mon,track_1,44.0,297.404,9
878,MoMo,track_1,84.0,181.68,10
879,Ec,track_1,53.0,208.233,10
880,Ba,track_1,41.0,235.761,9
881,KaMa,track_1,50.0,157.78000002,8
882,ElDu,track_1,53.0,185.787,10
883,DoMu,track_1,61.0,237.32,6
884,jxn,track_1,70.0,155.674,10
885,StthCa,track_1,40.0,218.647,9
886,LiNaXs,track_1,73.0,151.04,10
887,BiCr,track_1,44.0,192.0,6
888,ReDe,track_1,41.0,336.72,9
889,EdShe,track_1,66.0,209.12,10
890,BrMeThHor,track_1,73.0,191.52,9
891,Lax,track_1,24.0,287.34700002,4
892,VIME,track_1,55.0,261.467,6
893,LiPe,track_1,67.0,291.4,6
894,JoSm,track_1,65.0,225.631,6
895,NeOb,track_1,38.0,448.837,9
896,YBNa,track_1,57.0,135.421,6
897,CuJo,track_1,75.0,269.143,10
898,MiDeMo,track_1,37.0,215.053,10
899,NaGos,track_1,55.0,203.947,10
900,DiRa,track_1,11.0,189.667,6
901,BaBosckst,track_1,30.0,228.40000002,10
902,BrTh,track_1,55.0,168.61600002,8
903,AtVa,track_1,30.0,200.627,9
904,Stn,track_1,51.0,193.828,10
905,Rev,track_1,47.0,146.693,9
906,DeKi,track_1,25.0,304.421,9
907,ChGa,track_1,73.0,225.773,6
908,Dij,track_1,45.0,230.511,6
909,Ig,track_1,40.0,279.692,9
910,DaFu,track_1,30.0,278.0,9
911,VeRe,track_1,63.0,271.24,9
912,EyGonal,track_7,42.0,222.32,10
913,DrthRu,track_1,72.0,227.706,6
914,BTS,track_2,65.0,246.816,10
915,DaYa,track_1,85.0,184.507,10
916,Kad,track_1,39.0,275.0,9
917,Mat,track_1,55.0,213.493,10
918,Vok,track_1,24.0,244.853,9
919,ZI,track_1,24.0,299.02,10
920,Bit,track_1,31.0,132.78,9
921,Rv,track_1,52.0,169.175,6
922,RaPli,track_1,27.0,200.133,6
923,DeFa,track_1,41.0,153.078,6
924,OrEd,track_1,16.0,198.078,10
925,Kan,track_1,76.0,323.0,10
926,YuDanv,track_1,37.0,222.649,10
927,QuRi,track_1,71.0,290.96,10
928,BrMe,track_1,45.0,358.533,8
929,ItLeiay,track_3,32.0,186.487,10
930,TyONeg,track_1,52.0,228.827,9
931,PrFea,track_1,45.0,261.16,9
932,Wee,track_1,2.0,233.28,10
933,KKPr,track_1,46.0,229.901,9
934,ShJa,track_1,,170.667,4
935,BrMar,track_1,82.0,217.867,10
936,OfJi,track_1,39.0,152.0,6
937,J.Col,track_1,85.0,218.21,6
938,Des,track_1,32.0,276.107,9
939,YoRiSo,track_1,32.0,197.938,10
940,be,track_1,54.0,193.448,10
941,MaMae,track_1,73.0,187.173,10
942,Zd,track_1,31.0,197.956,6
943,StGeBoBr,track_1,39.0,466.24000002,8
944,Luz,track_1,54.0,200.853,10
945,BrSpsitney,track_1,67.0,206.22700002000002,10
946,DrthDe,track_1,26.0,256.664,9
947,C.Ta,track_1,66.0,182.64,10
948,TeDa,track_1,14.0,219.793,6
949,HoMu,track_1,53.0,173.8,10
950,ToOd,track_1,84.0,244.36000002,10
951,OmAdmer,track_11,34.0,193.32,10
952,Mer,track_1,44.0,166.165,10
953,JoLeg,track_1,63.0,236.88,10
954,SuRa,track_1,66.0,219.867,10
955,ChGe,track_1,51.0,176.74999997999998,8
956,Al23,track_1,57.0,186.13,10
957,WEBO,track_1,58.0,188.418,6
958,JoHar,track_1,63.0,174.309,10
959,LaGa,track_1,79.0,210.2,10
960,Ey,track_1,36.0,175.387,9
961,NeHoCl,track_1,50.0,194.744,10
962,ToRo,track_1,79.0,136.996,10
963,BaBosckstr,track_1,35.0,226.73299998,10
964,BeBu,track_1,67.0,148.207,10
965,Mor,track_1,54.0,138.04,6
966,Eld,track_1,21.0,239.0,10
967,Di12CedeBePh,track_1,34.0,192.70699998,8
968,OlBuBe,track_1,39.0,150.08,6
969,OlO',track_1,64.0,153.5,10
970,BuMal,track_1,63.0,176.793,6
971,MiBr,track_1,37.0,158.644,10
972,fa,track_1,53.0,132.0,10
973,JaWh,track_1,41.0,196.652,10
974,ZeBe,track_1,33.0,272.227,10
975,BaBosckstre,track_1,46.0,180.093,10
976,Trn,track_1,49.0,121.365,6
977,We13,track_1,37.0,134.091,9
978,PuBl,track_1,45.0,345.827,10
979,HaNahd,track_1,23.0,213.56,6
980,CoPiu,track_1,24.0,227.093,10
981,ArEn,track_1,23.0,242.84,9
982,HaSuSi,track_1,47.0,363.97300002,4
983,Meu,track_1,47.0,199.322,10
984,JAY,track_1,63.0,152.199,6
985,HE,track_1,54.0,291.132,9
986,TuK√,track_1,48.0,251.2,9
987,Luc,track_1,36.0,316.0,9
988,Kh,track_1,76.0,229.32,10
989,Flo,track_1,21.0,168.253,6
990,EvLoAVi,track_1,34.0,197.167,9
991,End,track_1,21.0,279.123,9
992,MF,track_1,40.0,194.5,6
993,fu,track_1,76.0,250.627,10
994,Tur,track_1,61.0,233.52,9
995,GeHa,track_1,38.0,205.267,10
996,Kau,track_1,39.0,252.0,9
997,EdBeZann,track_1,44.0,175.071,10
998,DoCaSZ,track_1,95.0,208.86700002,10
999,Ta,track_1,36.0,381.12,9
1000,Dec,track_1,48.0,126.499,10
1001,LIDUG,track_1,54.0,123.446,6
1002,Arc,track_1,43.0,212.467,9
1003,EcCo,track_1,9.0,173.457,8
1004,GeEz,track_1,60.0,211.715,10
1005,BeFr,track_1,47.0,238.547,10
1006,AsBhl,track_1,25.0,335.00599998,4
1007,PaMoTr,track_1,46.0,223.143,8
1008,JUN,track_1,,160.327,10
1009,sail,track_1,31.0,144.446,10
1010,LeKat,track_1,70.0,172.758,10
1011,JaJaJaTr,track_1,53.0,205.872,8
1012,Gir,track_1,47.0,133.846,6
1013,TaLa,track_1,37.0,238.971,10
1014,LuCr,track_1,29.0,282.28,6
1015,InThMom,track_1,58.0,249.05,9
1016,BI,track_1,79.0,156.005,10
1017,HoOfPa,track_1,74.0,214.947,10
1018,Mes,track_1,31.0,348.627,9
1019,GeBo,track_1,61.0,310.6,6
1020,GoIsAnAs,track_1,32.0,473.6,9
1021,Sp,track_1,44.0,211.412,6
1022,Mot,track_1,29.0,523.467,9
1023,P!k,track_1,88.0,141.05,10
1024,DrTh,track_1,51.0,467.827,9
1025,Bes,track_1,45.0,198.228,10
1026,CrSl,track_1,36.0,152.28,9
1027,NE,track_1,49.0,216.371,10
1028,ThBas,track_1,39.0,244.253,9
1029,Ez,track_1,59.0,181.074,10
1030,Mai,track_1,10.0,195.862,6
1031,RATV,track_1,33.0,293.9,10
1032,EyGonal,track_8,41.0,260.56,10
1033,CoChe,track_1,23.0,255.24,10
1034,DaTo,track_1,29.0,296.43,9
1035,DiBog,track_1,49.0,186.488,9
1036,CaCan,track_1,28.0,197.547,10
1037,PaFrDiRuMaBa,track_1,49.0,261.41500002,8
1038,so,track_1,47.0,178.793,6
1039,War,track_1,35.0,204.438,9
1040,Gam,track_1,43.0,324.414,9
1041,InFl,track_1,45.0,255.713,9
1042,JuTiTi,track_1,78.0,242.73300000000003,10
1043,Ani,track_1,27.0,195.429,10
1044,One,track_1,82.0,169.011,10
1045,Au,track_1,42.0,237.22900002,8
1046,Rem,track_1,40.0,115.733,6
1047,PyIlTcJaVo,track_1,26.0,591.7470000000001,8
1048,Ali,track_1,35.0,211.894,9
1049,OlDe,track_1,43.0,175.987,10
1050,KS,track_1,82.0,193.7329998,10
1051,Eld,track_2,24.0,152.58,10
1052,Tea,track_1,23.0,186.653,10
1053,EyGonal,track_9,31.0,220.773,10
1054,VoAu,track_1,21.0,253.042,9
1055,Foz,track_1,62.0,250.793,9
1056,Cla,track_1,41.0,227.747,9
1057,SaHadrit,track_2,10.0,219.627,10
1058,BrSpsitney,track_2,55.0,312.53299998,10
1059,Bod,track_1,39.0,235.239,9
1060,CA,track_1,38.0,191.08,9
1061,NeFr,track_1,56.0,167.876,10
1062,Suf,track_1,82.0,158.571,10
1063,SmToTi,track_1,36.0,317.032,9
1064,MaMal,track_1,21.0,209.4,10
1065,LaMas,track_1,,197.56399998,4
1066,S√,track_1,46.0,578.0,9
1067,ZaTa,track_1,75.0,210.355,10
1068,TeVi,track_1,61.0,209.748,10
1069,Sal,track_1,61.0,213.267,6
1070,Wik,track_1,59.0,220.69,10
1071,WiTe,track_1,78.0,248.04000000000002,10
1072,WiOa,track_1,58.0,190.253,10
1073,ClRo,track_1,60.0,202.249,10
1074,Dor,track_1,37.0,253.613,9
1075,Wit,track_1,48.0,309.987,9
1076,GaDaGuLiMi,track_1,89.0,183.726,10
1077,LaStDi,track_1,60.0,191.693,10
1078,Rus,track_1,72.0,121.148,6
1079,BaBu,track_1,73.0,194.2,10
1080,GrAlIs,track_1,65.0,360.933,10
1081,FiFoAKi,track_1,56.0,214.211,9
1082,OaSt,track_1,51.0,183.34600002,8
1083,ThLoIs,track_1,47.0,193.013,10
1084,LyHaJa,track_1,7.0,216.864,6
1085,Lay,track_1,9.0,168.5,10
1086,EtVo,track_1,18.0,251.427,9
1087,MaDeu,track_1,20.0,256.713,9
1088,BaBosckstree,track_1,34.0,260.47999998,10
1089,OlRod,track_1,94.0,229.227,10
1090,Mab,track_1,34.0,195.658,10
1091,YoNeBrAg,track_1,68.0,174.684,6
1092,TOL,track_4,69.0,403.533,9
1093,OsAnThJup,track_1,34.0,189.545,9
1094,ToAnId,track_1,82.0,178.157,10
1095,ShGl,track_1,48.0,200.368,6
1096,SyArDaKi,track_1,41.0,211.958,6
1097,DeQu,track_1,24.0,365.684,9
1098,ThRo,track_1,43.0,237.44,9
1099,Fl&Jet,track_1,36.0,266.92,9
1100,MyPeEn,track_1,27.0,231.08,9
1101,ArPa,track_1,57.0,270.067,10
1102,Sow,track_1,39.0,260.0,9
1103,MaGuKel,track_1,85.0,139.461,10
1104,RaMa,track_1,38.0,150.125,9
1105,Net,track_1,31.0,183.597,10
1106,RoRe,track_1,63.0,185.785,6
1107,KaUc,track_1,88.0,160.191,10
1108,LoLu,track_1,75.0,163.216,10
1109,EyGonal,track_10,35.0,236.312,10
1110,PaPaIIi,track_1,52.0,229.558,6
1111,Ens,track_1,30.0,261.92,9
1112,You,track_1,18.0,193.263,6
1113,DuAhndu,track_2,23.0,197.667,10
1114,FaWa,track_1,25.0,304.932,9
1115,JPCo,track_1,25.0,219.438,10
1116,BuSp,track_1,14.0,265.227,6
1117,Ala,track_1,52.0,212.986,10
1118,RiThKid,track_1,64.0,153.005,6
1119,IgStCoRiCh,track_1,21.0,235.00000002,8
1120,EaOfDeMe,track_1,45.0,168.92,10
1121,LaMah,track_1,12.0,282.46699998,4
1122,MoPez,track_1,18.0,254.133,10
1123,LiSh,track_1,31.0,279.031,9
1124,JaJo,track_1,63.0,239.84,10
1125,pr,track_1,36.0,174.962,6
1126,SuKi,track_1,,208.0,9
1127,WiBoLe,track_1,57.0,225.413,10
1128,KoRa,track_1,40.0,213.947,6
1129,AuMe,track_1,44.0,224.028,9
1130,OuInCo,track_1,46.0,241.8,9
1131,◊©◊ò◊î,track_1,42.0,202.372,6
1132,InHeWa,track_1,42.0,116.5,9
1133,KiRo,track_1,,229.107,9
1134,Ped,track_3,20.0,281.992,6
1135,il,track_1,41.0,132.0,6
1136,RaSi,track_1,53.0,131.316,8
1137,LiWay,track_1,64.0,248.587,6
1138,CaHa,track_1,20.0,151.642,10
1139,AJ,track_1,68.0,201.16,10
1140,Ref,track_1,42.0,181.823,9
1141,BaBosckstreet,track_1,31.0,202.09300002,10
1142,EK,track_1,54.0,157.523,10
1143,LoSy,track_1,25.0,281.66,9
1144,RaCh,track_1,60.0,217.415,6
1145,Pol,track_1,46.0,252.464,9
1146,DoHat,track_1,41.0,232.093,6
1147,WeThTr,track_1,49.0,196.99999997999998,8
1148,Wal,track_1,30.0,309.615,6
1149,FrKi,track_1,40.0,258.64,9
1150,DULO,track_1,61.0,200.078,6
1151,ThOr,track_1,27.0,235.733,9
1152,GeCl,track_1,43.0,217.94,10
1153,Blx,track_1,70.0,163.2,6
1154,LeCoShKaDiOsAlRoYoJuLe,track_1,50.0,206.52,8
1155,RoRi,track_1,57.0,170.995,6
1156,OmAdmer,track_12,31.0,233.053,10
1157,BrSpsitney,track_3,78.0,211.06699998000002,10
1158,WathSe,track_1,,208.5,6
1159,Ak,track_1,50.0,208.5,10
1160,J.thProfN.,track_1,65.0,212.695,6
1161,CaMaQu,track_1,58.0,216.85399998,8
1162,Det,track_1,40.0,208.493,9
1163,TrCa,track_1,88.0,160.8799998,10
1164,LeBr,track_1,68.0,188.617,10
1165,Ama,track_1,52.0,201.637,10
1166,LaMaMu,track_1,26.0,280.26700001999995,4
1167,MaGa,track_1,78.0,163.805,10
1168,She,track_1,25.0,188.047,6
1169,EmSa,track_1,61.0,196.747,10
1170,Ethpr,track_1,32.0,117.2,10
1171,FoBr,track_1,52.0,260.827,6
1172,BrSpsitney,track_4,42.0,188.427,10
1173,pa,track_1,42.0,128.607,10
1174,Mir,track_1,37.0,259.286,9
1175,Wol,track_1,19.0,368.696,9
1176,BlFrWi,track_1,53.0,251.512,9
1177,EdBeZanne,track_1,42.0,221.827,10
1178,ChMa,track_1,42.0,226.867,10
1179,ToThGr,track_1,39.0,163.2,9
1180,SeonthMo,track_1,23.0,264.0,9
1181,MiMea,track_1,20.0,220.44,10
1182,AlSh,track_1,59.0,226.187,10
1183,BaHa,track_1,31.0,154.531,9
1184,CeCe,track_1,62.0,150.0,6
1185,ItLeiay,track_4,24.0,301.327,10
1186,cl,track_1,53.0,299.605,6
1187,Tua,track_1,47.0,302.939,6
1188,PaSi,track_1,45.0,154.243,9
1189,Cr,track_1,42.0,96.026,9
1190,SA,track_1,45.0,94.892,6
1191,HaKi,track_1,61.0,214.049,10
1192,AnLeFrCo,track_1,39.0,380.133,8
1193,Ac,track_1,46.0,287.467,9
1194,GiWi,track_1,40.0,170.467,10
1195,SiSl,track_1,44.0,163.813,10
1196,LaMak,track_1,9.0,178.46299998,4
1197,GaDe,track_1,64.0,217.76,10
1198,HoGo,track_1,35.0,213.8,10
1199,Anh,track_1,61.0,259.76,9
1200,Sco,track_1,18.0,282.4,6
1201,Sip,track_1,22.0,159.125,10
1202,BA,track_1,79.0,219.801,10
1203,Eve,track_1,42.0,331.907,9
1204,na,track_1,23.0,158.897,6
1205,AsBhe,track_1,,205.55800002,4
1206,Rat,track_1,60.0,205.56,9
1207,21Sav,track_1,63.0,171.527,6
1208,MaRoTr,track_1,60.0,275.83999998,8
1209,JaHe,track_1,24.0,186.093,9
1210,EyGonal,track_11,41.0,230.422,10
1211,Abi,track_1,32.0,285.0,9
1212,13,track_1,26.0,293.32,9
1213,AUNU,track_1,12.0,187.467,10
1214,AnZa,track_1,41.0,165.817,6
1215,Gal,track_1,57.0,183.726,10
1216,Bat,track_1,42.0,170.0,9
1217,KiKuAsBh,track_1,8.0,227.26699998,4
1218,NiAt,track_1,50.0,243.77,10
1219,YG,track_1,44.0,162.191,6
1220,BlSt,track_1,46.0,162.824,9
1221,GaSt,track_1,53.0,243.267,6
1222,OmAdmer,track_13,34.0,256.227,10
1223,SZ,track_1,89.0,279.204,6
1224,BaBosckstreet,track_2,17.0,232.73599998,10
1225,ShSha,track_1,19.0,247.0,10
1226,MoPezs,track_1,21.0,203.48,10
1227,AwIAm,track_1,52.0,193.309,9
1228,JaBur,track_1,29.0,172.218,8
1229,T-,track_1,66.0,242.085,10
1230,Amr,track_1,49.0,156.365,10
1231,JaViMc,track_1,40.0,220.44,10
1232,WeWeWe,track_1,24.0,374.20099998,10
1233,W.,track_1,38.0,295.56,9
1234,Bas,track_1,74.0,214.148,10
1235,ILL,track_1,53.0,208.438,10
1236,LoSiBa,track_1,51.0,206.85499998,8
1237,ShMeADi,track_1,38.0,576.912,9
1238,Fut,track_1,83.0,237.735,10
1239,Wee,track_2,2.0,261.17299998000004,10
1240,HaBeAr,track_1,33.0,216.912,10
1241,Ay,track_1,35.0,302.851,9
1242,LeFi,track_1,38.0,170.387,10
1243,NiWa,track_1,43.0,233.357,10
1244,Pr55,track_1,48.0,182.2,9
1245,SlHa,track_1,72.0,123.987,6
1246,GoCh,track_1,74.0,175.093,10
1247,KiKursh,track_1,32.0,272.52100002000003,4
1248,SeKe,track_1,28.0,397.45300002,8
1249,BaBosckstreet,track_3,32.0,235.37299998,10
1250,GuN'Ro,track_1,53.0,283.213,9
1251,ToNw,track_1,38.0,131.092,6
1252,WhVo,track_1,29.0,336.413,9
1253,Mec,track_1,57.0,432.547,9
1254,DaDa,track_1,40.0,143.667,8
1255,ZoAr,track_1,29.0,286.187,10
1256,AvSe,track_1,71.0,374.453,9
1257,ElBot,track_1,50.0,226.002,10
1258,Mao,track_1,45.0,183.013,9
1259,MeC,track_1,40.0,205.134,10
1260,Str,track_1,53.0,248.867,9
1261,KIS,track_2,50.0,281.373,9
1262,YuBle,track_1,59.0,192.048,6
1263,YuBaTa,track_1,73.0,182.465,6
1264,MoMan,track_1,,152.494,6
1265,MeMi,track_1,81.0,180.522,10
1266,Mus,track_1,23.0,218.76,4
1267,NiMin,track_1,75.0,181.69,6
1268,Sem,track_1,72.0,274.16,10
1269,RJ,track_1,62.0,317.933,10
1270,KIS,track_3,75.0,168.84,9
1271,Deo,track_1,54.0,164.987,9
1272,BaBosckstreet,track_4,32.0,201.46699998,10
1273,ErB.&Rai,track_1,42.0,336.867,6
1274,KaMu,track_1,72.0,214.293,10
1275,Bls,track_1,62.0,159.13,6
1276,Gur,track_1,43.0,259.533,6
1277,jxn,track_2,70.0,155.674,6
1278,Sho,track_1,40.0,265.714,9
1279,Shr,track_1,27.0,210.689,6
1280,Dis,track_1,67.0,252.003,9
1281,RiThKide,track_1,53.0,185.133,6
1282,NeTr,track_1,20.0,240.02,6
1283,ChGeo,track_1,74.0,137.25,10
1284,BrSpsitney,track_5,36.0,189.933,10
1285,LoFaDaBeBeMa,track_1,37.0,332.133,8
1286,OmAdmer,track_14,45.0,175.213,10
1287,Exh,track_1,40.0,203.0,9
1288,ScOfThSu,track_1,31.0,230.187,9
1289,TaSwi,track_1,67.0,235.8,10
